CompanyID,Company_Name,Company_Type,Address,Address2,City,State,Postal_Code,Country,URL,Phone,TollFree_Phone,Company Created Date,Company Modify Date,Portal Update Date
739394,KAPCO Graphic Products,,1000 Cherry St,,Kent,OH,44240-7520,United States,http://www.kapco.com,3306781626,8007918963,5/13/2015,2/11/2016,
65691,Kati Sportcap & Bag,Manufacturer,6102 Skyline Dr.,Ste. F,Houston,TX,77057-7000,United States,www.katisportcap.com,7139774929,8003925559,10/15/2004,2/1/2019,7/15/2019
62081,Kavio!,Manufacturer,3217 South Garfield Ave,,Commerce,CA,90040-3617,United States,www.kavio.com,3238881036,8885869989,7/29/2004,7/10/2018,8/12/2019
623282,KC Caps - H & C Headwear Inc.,,17145 Margay Ave.,,Carson,CA,90746,United States,www.kcheadwear.com,3103245263,8003219888,6/12/2012,,
61835,Kelley And Abide Co. Inc.,,4401 Euphrosine St.,P.O. Box 13516,New Orleans,LA,70125,United States,https://localwearables.com/,5048222700,8008265468,7/29/2004,1/16/2019,
600214,Ken's Electronics,,P.O. Box 510,,Seguin,TX,78156,United States,www.kenselectronics.net,8303797344,9725290144,1/14/2010,3/30/2017,6/23/2011
773668,Kerr's Cotton Creations,,401 Gallatin Farmers Ave,,Belgrade,MT,59714,United States,http://www.kerrscotton.com,4063882602,8002882942,6/21/2016,2/6/2018,
623477,Kiddy Kats,,PO Box 711,2075 Stultz Road,Martinsville,VA,24112-0711,United States,http://kiddykats.net/,2766387101,8004363437,6/12/2012,5/16/2016,
600372,Kidsblanks by Zoe,Manufacturer/Distributor,1412 E Borchard,,Santa Ana,CA,92705,United States,www.kidsblanks.com,7149662396,8885293883,1/14/2010,7/18/2018,6/26/2018
61999,King Louie Intl.,,13500 15th St.,,Grandview,MO,64030-3082,United States,www.kinglouie.com,8167655212,8005215212,7/29/2004,9/22/2010,
65904,KNP Headwear Inc.,Manufacturer,2900 Service Road,,Niagara Falls,NY,14304,United States,www.knpheadwear.com,7162975680,8008337531,10/15/2004,9/22/2010,6/21/2019
204865,Kobe Sportswear,Manufacturer,791 Tapscott Road,,Scarborough,ON,M1X 1A2,Canada,www.kobesportswear.com,4167547024,8888985623,10/20/2005,6/20/2018,7/8/2019
773763,Kolormatrix Screen Print Super Store,Manufacturer/Distributor,150 Mendel Drive,,Atlanta,GA,30336,United States,kolormatrix.com,4046910015,8009352121,6/22/2016,12/30/2016,6/22/2016
599895,Kornit Digital,Manufacturer,480 S. Dean St.,,Englewood,NJ,7631,United States,www.kornit.com/,2012731062,8884567648,1/14/2010,8/16/2018,8/12/2019
614775,KYS Embroidery Supplies,Distributor,35 South River Lane West,,Duxbury,MA,2332,United States,www.kysembroiderysupplies.com,7818371184,,12/16/2010,2/6/2017,6/21/2017
599900,Label Works,,2025 Lookout Drive,P.O. Box 8100,North Mankato,MN,56003,United States,www.labelworks.com,8005223558,,1/14/2010,2/4/2019,
599901,Lakeshore Group Ltd.,Service Provider,5723 Superior Drive,Suite A-1,Baton Rouge,LA,70816,United States,https://www.lakeshoregroup.com,2252927422,,1/14/2010,2/4/2019,6/21/2019
708006,Lakshmi Export,Manufacturer,R.S.Puram,Tamilnadu,Coimbatore,,641002,India,www.lakshmiexport.co.in,919894656079,,11/11/2013,6/22/2018,7/19/2019
65629,Lancer Group Intl.,Manufacturer,311 Saulteaux Crescent,,Winnipeg,MB,R3J 3C7,Canada,www.lancergroup.com,2048857792,8006654875,10/15/2004,7/17/2012,6/21/2019
616830,Landway Intl. Corp.,Manufacturer/Distributor,2368 Lincoln Ave,,Hayward,CA,94545,United States,www.landway.com,6508718809,,6/6/2011,,7/17/2019
773662,Lane Seven Apparel,Manufacturer/Distributor,14868 Los Angeles St.,,Irwindale,CA,91706,United States,www.lanesevenapparel.com,5625845255,8443693988,6/21/2016,8/8/2019,6/21/2018
599903,"Lantor Ltd, 3D Lenticular In-Store Promotional Products Div.",Manufacturer/Distributor,25835 Narbonne Ave.,#250,Lomita,CA,90717,United States,www.lenticularpromo.com/In-Store-Supermarket-Promotions-s/737.htm,3105301165,8005307544,1/14/2010,12/20/2018,7/15/2019
806937,Larkin Industries,,2020 Energy Park Dr,,St Paul,MN,55108,United States,www.larkinind.com,6516456000,,10/17/2016,5/14/2019,
746814,LASEIT,Manufacturer,2333 Grant Ave.,,Ogden,UT,84401,United States,Laseit.net,8013933535,8006488765,7/6/2015,7/5/2018,7/5/2018
599910,Lasting Impressions Embroidery Co.,Service Provider,12009 Geyer Springs Road,,Little Rock,AR,72206-4524,United States,,5015682300,8665682300,1/14/2010,6/20/2018,6/20/2018
90811,LAT Apparel,Manufacturer/Distributor,137 Leo Taylor Lane,,Ball Ground,GA,30107,United States,www.latapparel.com,7704791877,8004145650,3/29/2005,7/18/2019,7/16/2019
599912,Lawson Screen & Digital Products Inc.,Manufacturer,5110 Penrose St.,,Saint Louis,MO,63115,United States,www.lawsonsp.com,3143829300,,1/14/2010,6/21/2018,6/21/2019
356461,Leister Technologies LLC,,1275 Hamilton Pkwy,,Itasca,IL,60143,United States,www.leister.com,6307601000,8555347837,4/3/2009,10/15/2018,
76108,Leonard Sloan & Associates Inc.,Service Provider,2720 Manor Way,,Dallas,TX,75235-5616,United States,www.leonardsloan.com,2143502440,8007490717,2/1/2005,3/28/2007,7/11/2019
599919,Leslie Jordan,Manufacturer/Distributor,1930 NW 24th Ave.,,Portland,OR,97210,United States,www.lesliejordan.com,8009353343,8009353343,1/14/2010,11/21/2016,6/21/2019
740186,LexJet,Manufacturer/Distributor,1605 Main St.,Ste. 400,Sarasota,FL,34236,United States,http://www.lexjet.com,9413301210,8004539538,5/13/2015,9/12/2018,6/20/2018
773636,Lightspeed Equipment Co.,Manufacturer,211 Saint Anthony Pkwy.,#101C,Minneapolis,MN,55418,United States,lightspeedequipment.com,6122817532,,6/21/2016,,7/8/2019
599924,Livingston Systems LLC,Manufacturer/Distributor,2613 W 64th Ave.,UNIT A,DENVER,CO,80221,United States,www.livingstonsystems.com,3034578700,8006244381,1/14/2010,10/9/2012,6/21/2019
65767,Llovet Sales Co,Distributor,490 Allied Drive,,Nashville,TN,37211,United States,www.llovet.com,6158687200,8004765149,10/15/2004,7/5/2018,7/5/2018
554863,LNA Laser Technology,,136 Newell Ave.,,Pawtucket,RI,2860,United States,lnalaser.com/,4017240076,,8/31/2009,2/28/2019,
623285,LogoJet USA,Manufacturer,301 Prides Crossing,,Lafayette,LA,70508,United States,www.logojet.com,3373308471,8774322559,6/12/2012,10/10/2018,6/26/2017
848403,Los Angeles Apparel,Manufacturer,1020 E 59th St.,,Los Angeles,CA,90001,United States,losangelesapparel.net,2132753120,,6/19/2018,6/20/2018,6/20/2018
65449,Love Unlimited NY Inc.,Manufacturer,762 Summa Ave.,,Westbury,NY,11590,United States,www.lovetransfers.com,7183598500,8002210474,10/15/2004,4/1/2013,6/21/2019
773645,LRI/Laser Reproduction Inc.,Manufacturer/Distributor,8228 N. McCormick Blvd,,Skokie,IL,60076,United States,www.laserreproductions.com,8777951500,,6/21/2016,6/20/2018,6/20/2018
765367,LumaPix Inc.,,2220 Lapiniere,Suite 203,Brossard,QC,J4W 1M2,Canada,site.lumapix.com,8887534647,,1/28/2016,10/24/2016,
700437,lur Apparel,,1646 Hoffner St.,,Cincinnati,OH,45223,United States,www.repairtheworldnow.com,5138735657,,8/23/2012,1/9/2019,
848433,M & M Designs,,1981 Quality Blvd.,,Huntsville,TX,77320,United States,m-mdesigns.com,8006270656,,6/19/2018,6/19/2018,
879148,M J Apparel LLC,,2500 Fender Ave.,Suite A,Fullerton,CA,92831,United States,http://mjapparels.com/,7144149810,,6/14/2019,6/14/2019,
146514,M.J. Soffe LLC,Manufacturer/Distributor,One Soffe Drive,P.O. Box 2507,Fayetteville,NC,28302-2507,United States,www.soffe.com,9104832500,8004440337,8/3/2005,9/22/2010,8/10/2017
599930,M&R Cos.,Manufacturer,440 Medinah Road,,Roselle,IL,60172,United States,www.mrprint.com,6308586101,8007366431,1/14/2010,6/20/2018,7/2/2019
705830,Mac Papers Inc.,Distributor,3300 Philips Hwy.,,Jacksonville,FL,32207,United States,www.macpapers.com,3043483336,,6/13/2013,7/5/2018,7/5/2018
170864,Mactac,,4560 Darrow Road,,Stow,OH,44224,United States,http://www.mactac.com,8003282619,,8/24/2005,2/7/2019,
61960,Madeira USA,Manufacturer/Distributor,30 Bayside Ct.,,Laconia,NH,03246-2302,United States,www.madeirausa.com,6035282944,8002253001,7/29/2004,2/4/2019,8/13/2019
602462,Magic Logix Inc.,,16610 Dallas Pkwy.,Suite 900,Dallas,TX,75248,United States,www.magiclogix.com,2146942162,,2/28/2010,1/17/2019,
776661,Marabu GmbH & Co. KG,,Asperger Str. 4,,Tamm,,71732,Germany,www.marabu-inks.com,4971416910,,7/27/2016,5/3/2017,
740035,Marabu North America LP,Manufacturer/Distributor,2460-A Remount Road,,North Charleston,SC,29406,United States,www.marabu-northamerica.com,8438860094,8882532778,5/13/2015,2/5/2018,7/15/2019
61801,Marathon Thread USA Inc.,Distributor,1050 Colwell Lane,#204,Conshohocken,PA,19428,United States,www.marathonusa.com,6103970505,8009847323,7/29/2004,1/17/2019,7/10/2017
773733,MARCO AWARDS GROUP,Manufacturer,400 Governors Hwy.,,SO WINDSOR,CT,6074,United States,www.marcoawardsgroup.com,3107012651,18002296592,6/21/2016,,8/12/2019
765448,MATIC SA,,Polígono Industrial Coll de la Manya,"Camí Cal Ros dels Ocells, 24",Granollers,Barcelona,8403,Spain,www.matic.es,34932745006,,1/28/2016,5/3/2017,
599943,Matsui Intl. Co. Inc.,Manufacturer/Distributor,1501 West 178th St.,,Gardena,CA,90248,United States,www.matsui-color.com,3107677812,8003595679,1/14/2010,6/22/2010,8/14/2019
623491,Maxwell Park Blazers,,234 9th St.,,Braddock,PA,15104,United States,MaxwellParkBlazers.com/,4122733417,,6/12/2012,6/19/2018,
848407,May Atki,,Ikitelli Organize Sanayi Sitesi Bolgesi Fatih Sanayi Sitesi,3-B Blok #2,Basaksehir,Istanbul,34490,Turkey,mayatki.com.tr,902124851071,,6/19/2018,6/19/2018,
773765,Mayatki Market Etiket Dokuma San Tic Ltd Sti,Manufacturer,Orta Mah. Ibrahim Aga Cad. Emintas 2 San.,Sit.No:20/112,BAYRAMPAŞA,,PK-34030,Turkey,mayatki.com.tr,902124163600,,6/22/2016,6/13/2017,7/7/2016
65524,McArthur Towel & Sports,Manufacturer,700 Moore St.,P.O. Box 448,Baraboo,WI,53913-2713,United States,www.mcarthurtowels.com,6083568922,8003569168,10/15/2004,4/24/2012,6/21/2012
65756,McBee Supply,Manufacturer/Distributor,6100 Skyline Drive ,Ste. J,Houston,TX,77057-7021,United States,www.mcbeesupply.com,7139721388,8006223304,10/15/2004,6/20/2018,7/9/2019
65921,McCreary's Tees,Distributor,4121 East Raymond St.,,Phoenix,AZ,85040-1911,United States,www.mccrearystees.com,6024704200,8005411141,10/15/2004,7/5/2018,7/5/2018
555092,MCP Co. Inc.,,2320 North 11th St.,,Milwaukee,WI,53206-3123,United States,www.mcpcompanyinc.com/MCP/index.html,8005581598,8005581598,8/31/2009,12/2/2016,
773590,Media One Digital Imaging Solutions,,11752 Markon Drive,,Garden Grove,CA,92841-1810,United States,www.mediaoneusa.com,8334355661,,6/21/2016,8/9/2019,
65483,Mega Cap Inc.,Manufacturer/Distributor,8640 Rochester Ave.,PO Box 1389,Rancho Cucamonga,CA,91730-4905,United States,www.megacapinc.com,9095811121,8886166342,10/15/2004,2/4/2019,8/4/2011
61923,Melco,Manufacturer/Distributor,1575 West 124th Ave.,Ste. 110,Westminster,CO,80234,United States,www.melco.com,8007998313,,7/29/2004,2/5/2014,8/12/2019
61879,MESA,Distributor,3134 Marquita Drive,,Fort Worth,TX,76116-5119,United States,www.mesamachines.com,8173496868,8003303867,7/29/2004,3/15/2019,7/18/2018
773628,Metro Textile,Manufacturer/Distributor,2435 N. Central Expy.,Ste 1200,Richardson,TX,75080,United States,www.metro-textile.com,2143520219,8004031380,6/21/2016,4/12/2018,9/6/2017
848438,MHM Machines Highest Mechatronic GmbH,Manufacturer/Distributor,MUEHLGRABEN 43A,,ERL,,6343,Austria,www.mhmscreenprinting.com,537376080,,6/19/2018,6/21/2018,6/21/2018
722740,Miami Screen Print Supply Inc.,Manufacturer/Distributor,5566 N.W. 161 St.,,Hialeah,FL,33014,United States,miamiscreenprintsupply.com,3056227532,8008059488,6/9/2014,7/9/2018,7/9/2018
599960,Miami Transfers & Foil Inc.,Manufacturer/Distributor,8603 NW 54th St.,,doral,FL,33166,United States,www.miamitransfers.com,3055975540,8005415424,1/14/2010,7/9/2018,6/24/2019
831868,Michaels Uniform Co.,,7906 W Grand Ave.,,Elmwood Park,IL,60707,United States,www.michaelsuniform.com,8008280601,,7/28/2017,7/28/2017,
842552,Micro Embroidery Co. Ltd.,Manufacturer,"75, Soi Phrayamonthartrajsriphichit, Khwang Khlong Bangbon,","Khet Bangbon,",Bangkok,,10150,Thailand,www.microemb.com,6628998611,,4/2/2018,6/20/2018,6/22/2019
879153,Midsouth Digitizing & Graphics,Service Provider,P.O. Box 2737,,Jonesboro,AR,72402,United States,https://midsouthdigitizing.com/,8884479992,,6/14/2019,6/14/2019,7/15/2019
599964,Midwest Lettering Co.,Manufacturer/Distributor,645 Bellefontaine Ave.,P.O. Box 628,Marion,OH,43302,United States,www.transfer-magic.com,7403821905,8008488289,1/14/2010,6/21/2018,6/21/2018
599965,Midwest Sign & Screen Printing Supply Co.,Distributor,45 East Maryland Ave.,,St. Paul,MN,55117,United States,www.midwestsign.com,6514899999,8003286592,1/14/2010,6/20/2018,6/20/2018
773766,Mill 42,Manufacturer/Distributor,5331 Production Drive,,Huntington Beach,CA,92649,United States,mill42usa.com,7149794200,,6/22/2016,6/22/2016,7/18/2017
611928,Mill-Tex Sportswear Inc.,Manufacturer/Distributor,6241 Randolph St.,,Commerce,CA,90040,United States,WWW.MILL-TEX.COM,3235166771,,7/20/2010,2/6/2017,7/10/2017
599969,Mimaki USA Inc.,Manufacturer/Distributor,150-A Satellite Blvd. NE,,Suwanee,GA,30024-7128,United States,www.mimakiusa.com,6787300170,8885304021,1/14/2010,2/5/2019,6/24/2019
767462,Miqsa Star Industries,Manufacturer,"Near Railway Crossing, Defence Road, Muzafarpur",,Sialkot,,51310,Pakistan,http://www.miqsastar.com,92523256031,,4/11/2016,2/6/2017,6/22/2016
65959,Mission Imprintables,Distributor,6060 Business Center Ct. ,Ste. 200,San Diego,CA,92154,United States,www.missionimprintables.com,6196233200,8004800800,10/15/2004,2/26/2013,6/25/2014
599970,MJ Design Inc./ Keepsake Cottons,Manufacturer,410 Gatewood Drive,,Greenwood,SC,29646,United States,www.keepsakecottons.com,8642236203,8885389181,1/14/2010,2/1/2011,7/1/2019
599972,MONAG Apparel,Manufacturer/Distributor,5911 Loomis Road,,Farmington,NY,14425,United States,www.monag.com,5859241410,8779966624,1/14/2010,8/7/2018,8/7/2018
61815,MonoSol LLC,Manufacturer,707 East 80th Place,Suite 301,Merrillville,IN,46410,United States,www.monosol.com,2197623165,8002379552,7/29/2004,1/17/2019,6/24/2011
599976,Moritz Embroidery Works Inc.,Manufacturer,405 Industrial Park,P.O. Box 187,Mount Pocono,PA,18344,United States,www.moritzembroidery.com,5708399600,8005334183,1/14/2010,1/10/2019,7/10/2013
722795,Motionwear LLC,,1315 Sunday Drive,,Indianapolis,IN,46217,United States,www.motionwear.com,8008690609,,6/9/2014,6/16/2014,
810569,Mr T Shirtz LLC,Manufacturer,37 North Orchard St,,Gibbstown,NJ,8027,United States,www.mrtshirtz.com,18568039897,,11/23/2016,6/20/2018,6/20/2018
599978,Multi-Tech Inc.,Manufacturer,5101 Penrose St.,,St. Louis,MO,63115,United States,www.multitechink.com,3143829881,,1/14/2010,9/22/2010,8/9/2017
599979,Murakami Screen,Manufacturer/Distributor,745 Monterey Pass Road,,Monterey Park,CA,91754,United States,www.murakamiscreen.com,3239800662,8005623534,1/14/2010,12/5/2018,6/21/2019
739527,Mutoh America Inc.,Manufacturer,2602 S 47th St,,Phoenix,AZ,85034,United States,http://www.mutoh.com,4809687772,8009968864,5/13/2015,8/25/2016,7/13/2015
599980,MV Sport Corp.,,88 Spence St.,P.O. Box 9171,Bayshore,NY,11706,United States,www.mvsport.com,6312738020,,1/14/2010,7/31/2012,6/20/2013
623294,MVP Sportswear,Manufacturer,14751 Calvert St.,,Van Nuys,CA,91411,United States,mvpsportswear.com,8189042800,8779042801,6/12/2012,7/5/2018,7/15/2019
600871,My Rhinestone Transfers,Manufacturer,3408 Gallagher Road,,Dover,FL,33527,United States,www.myrhinestonetransfers.com,8137045919,,2/2/2010,6/20/2018,7/8/2019
773767,Myogrid,,1,,a,AK,11111,United States,myogrid.com,1111111111,,6/22/2016,6/22/2016,
69368,National Banner Co.,Manufacturer,11938 Harry Hines Blvd.,,Dallas,TX,75234,United States,www.nationalbanner.com,9722412131,8005270860,1/18/2000,2/12/2019,7/18/2018
623503,National Network of Embroidery Professionals,Service Provider,4693 Kent Road,,Kent,OH,44240-5206,United States,NNEP.com,3306784887,8008667396,6/12/2012,,6/21/2019
211707,National Sportswear & Emblem,Manufacturer,4190 Dairy Ct.,Suite B,Port Orange,FL,32127,United States,www.nsemblem.com,3862362230,8007410643,11/30/2005,9/22/2010,7/26/2012
879192,Navis Tubetex,,113 Woodside Drive,,Lexington,NC,27293,United States,navisglobal.com,3369566444,,6/18/2019,6/18/2019,
306280,Nazdar SourceOne,Distributor,8501 Hedge Lane Terrace,,Shawnee,KS,66227,United States,SourceOne.Nazdar.com,9134221888,8885785713,4/18/2008,6/22/2018,6/21/2019
599697,NBC Meshtec Americas,Manufacturer/Distributor,512 Kingsland Drive,,Batavia,IL,60510,United States,www.dynamesh.com,6302935454,8002355056,1/14/2010,4/19/2018,7/24/2017
599988,NEDCO,Manufacturer,7173-G Covington Hwy.,,Lithonia,GA,30058,United States,www.nedcofold.com,7704849969,,1/14/2010,6/20/2018,6/20/2018
550904,Neenah Coldenhove,Manufacturer,3460 Preston Ridge Road,Suite 600,Alpharetta,GA,30005,United States,www.neenahheat.com,6785183209,8003445287,8/12/2009,8/15/2018,8/13/2019
576685,Neenah Paper Inc.,,3460 Preston Ridge Road,,Alpharetta,GA,30005,United States,www.neenahpaper.com,6785666500,,11/30/2009,6/13/2017,
611091,Neil Enterprises,Manufacturer/Distributor,1000 woodlands Pkwy.,,Vernon Hills,IL,60061,United States,www.neilenterprises.com,8474947944,8006215584,6/11/2010,7/5/2018,7/8/2019
292070,New Balance,Manufacturer,Gildan Activewear SRL,Newton,Christ Church,,BB17047,Barbados,www.nbimprint.com,2463674000,8774453265,9/7/2007,3/21/2014,7/13/2015
599990,New Generation Computing (NGC),,16401 NW 58th Ave.,,Miami Lakes,FL,33014,United States,www.ngcsoftware.com,3055569122,,1/14/2010,3/9/2016,
599992,Newman Roller Frames by Stretch Devices Inc.,Manufacturer,"3401 North ""I"" St.",,Philadelphia,PA,19134,United States,www.StretchDevices.com,2157393000,8005233694,1/14/2010,6/20/2018,7/15/2019
599993,Next Level Apparel,Manufacturer,15730 South Figueroa St,,Gardena,CA,90248,United States,www.nextlevelapparel.com,3106314955,,1/14/2010,7/2/2019,6/27/2019
765382,Next Wave Media Solutions,,4544 Atwater Ct,Unit 110,Buford,GA,30518,United States,www.nextwavems.com,7708316280,,1/28/2016,11/2/2016,
879150,Niida Bussan Co. Ltd.,,1381 Banchi,"Onishicho, Miyawaki",Imabari-shi,Ehime,799-2205,Japan,niida.info,81898532149,,6/14/2019,6/14/2019,
61864,Nissin Cap & Bag,Manufacturer,1915 S. Bon View Ave,,Ontario,CA,91761,United States,www.nissincap.com,9099478499,8005488443,7/29/2004,,7/5/2016
599996,Nissun Cap Inc.,,6181 Schaefer Ave.,,Chino,CA,91710,United States,www.nissuncap.com,9099025050,,1/14/2010,6/14/2010,
765333,North Light Color,Manufacturer/Distributor,5008 Hillsboro Ave. N.,,New Hope,MN,55428,United States,www.northlightcolor.com,7635318222,8669224700,1/28/2016,,7/9/2019
773622,Northwest Screen Systems,,4204 E Lake St,,Minneapolis,MN,55406,United States,www.screensystemsonline.com,,,6/21/2016,,
782581,NYFifth,Distributor,39737 Paseo Padre Pkwy ,Ste. C1,Fremont,CA,94538,United States,www.nyfifth.com,8776959722,,9/15/2016,2/6/2018,7/10/2017
616177,OC Screen Print,,960 E. Orangethorpe Ave.,STE F,Anaheim,CA,92806,United States,ocscreenprint.com/,7142001222,,4/13/2011,1/17/2019,
51211,OKI Data Americas,Manufacturer,8505 Freeport Pkwy.,Suite 600,Irving,TX,75063,United States,www.oki.com/us,9728913304,,1/12/2004,3/6/2019,8/12/2019
600009,Olec | Fabcon,Manufacturer,1800 East St. Andrew Place,,Santa Ana,CA,92705,United States,www.fabcon.com,7148812000,,1/14/2010,10/24/2016,7/17/2013
600012,Omni Leasing Corp.,,3033 South Parker Road,Suite 502,Aurora,CO,80014,United States,omnileasing.net,7207482340,,1/14/2010,,
555610,OmniPrint Intl.,Manufacturer/Distributor,3505 Cadillac Ave.,Ste. F3,Costa Mesa,CA,92626,United States,www.omniprintonline.com,8553733538,,8/31/2009,3/11/2019,6/25/2019
65585,One Stop,Distributor,2686 Northridge Drive NW,,Grand Rapids,MI,49544-9109,United States,www.onestopinc.com,6167845400,8009687550,10/15/2004,9/6/2018,6/21/2019
605506,Onyx Graphics Inc.,,6915 South High Tech Drive.,,Salt Lake City,UT,84047,United States,www.onyxgfx.com,8015689900,8008280723,3/16/2010,10/26/2016,
600018,Optima Cotton Wear,Manufacturer/Distributor,8050 E. Crystal Drive,,Anaheim,CA,92807,United States,www.optimacotton.com,7146300366,,1/14/2010,1/25/2012,7/8/2019
879106,Optima Performance Chemical,,200 South Newman St.,Unit 4 & 5,Hackensack,NJ,7601,United States,www.optimaperformancechemicals.com/,8779376400,,6/11/2019,6/11/2019,
765349,Ordant,Service Provider,1142 N. Knollwood Dr.,,Palatine,IL,60067,United States,www.ordant.com,8888615228,8888615228,1/28/2016,8/8/2019,6/20/2018
773594,OrderMyGear,Service Provider,2211 Commerce St. ,Ste 300,Dallas,TX,75201,United States,www.ordermygear.com,2149454000,,6/21/2016,8/15/2019,7/5/2016
61826,OTTO Intl. Inc.,Manufacturer/Distributor,3550-A Jurupa St.,,Ontario,CA,91761,United States,https://ottocap.com,9099371998,8003676886,7/29/2004,3/15/2019,6/24/2019
61788,Outdoor Cap Co. Inc.,Manufacturer,1200 Melissa Drive,P.O. Box 210,Bentonville,AR,72712-0210,United States,www.outdoorcap.com,4792735870,8008266047,7/29/2004,7/20/2010,8/17/2015
600020,Outrageous Inc.,Manufacturer,17824 1st Ave. S.,Suite 103,Burien,WA,98148,United States,http://www.outrageousinc.com,4256569190,,1/14/2010,7/11/2019,7/11/2017
765429,Pacific Coast Fabrics,Manufacturer/Distributor,106 West Gardena Blvd.,,Gardena,CA,90248,United States,www.pacificcoastfabrics.com,3103273792,,1/28/2016,11/4/2016,7/10/2017
62128,Pacific Sportswear & Emblem Co.,Manufacturer,1277 North Cuyamaca,Building A/B,El Cajon,CA,92020,United States,www.pacificemblem.com,6192816688,8008728778,7/29/2004,8/7/2018,8/7/2018
600031,Panther Vision - Waters Industries Inc.,Manufacturer/Distributor,213 West Main St.,,West Dundee,IL,60118,United States,http://www.panthervisionpromo.com,8477835900,,1/14/2010,3/7/2016,7/14/2014
61897,Pantograms Mfg. Co. Inc.,Manufacturer/Distributor,4537 South Dale Mabry Hwy.,,Tampa,FL,33611-1425,United States,www.pantograms.com,8138395697,8008721555,7/29/2004,4/4/2014,7/8/2014
764364,Paradigm Imaging Group,,3010 Red Hill Ave.,,Costa Mesa,CA,92626,United States,www.paradigmimaging.com,7146402205,,1/6/2016,8/9/2019,
65740,Paramount Apparel Intl. Inc.,Manufacturer,P.O. Box 98,1 Paramount Drive,Bourbon,MO,65441-0098,United States,www.paramountapparel.com,5737324411,8662744287,10/15/2004,8/1/2014,7/8/2014
62273,Patches & Labels Co.,,60 West Wilmot St.,Unit #16,Richmond Hill,ON,L4B 1M6,Canada,www.patcheslabels.com,4168888388,,7/29/2004,1/17/2019,
623787,Peiyork Emblem,Manufacturer,9530 Padgett St.,Ste. 104,San Diego,CA,92126,United States,www.peiyork.com,8585302292,8008690980,7/11/2012,5/7/2019,6/21/2019
62330,Pella Products Inc.,Manufacturer/Distributor,1417 Washington St.,P.O. Box 324,Pella,IA,50219-0324,United States,www.pellaproducts.com,6416283092,,7/29/2004,7/9/2018,7/9/2018
611092,Pendergrass Inc.,,115 N Main St.,,Chaffee,MO,63740,United States,www.pendergrassinc.com,5738874144,,6/11/2010,6/18/2010,
701465,Penn Emblem Co.,Manufacturer,2577 Interplex Drive,Suite A,Trevose,PA,19053,United States,pennemblem.com/,8007937366,,2/4/2013,2/4/2019,7/5/2018
600324,Pennant Sportswear,Manufacturer,375 West Hollis St.,,Nashua,NH,3060,United States,www.pennantsportswear.com,8006486505,,1/14/2010,,7/9/2018
204882,Pepco Poms Sports,Manufacturer,P.O. Box 950,,Wharton,TX,77488-0950,United States,www.pepcopoms.com,9795323116,8005271150,10/20/2005,2/6/2012,7/8/2014
600041,"Perfect Hooper, The",,1122 South Airline Road,P.O. Box 085868,Racine,WI,53408,United States,www.theperfecthooper.com,4148861503,,1/14/2010,9/22/2010,
600044,Performance Screen Supply,Manufacturer/Distributor,600 Park Ave.,Suite 100,Manalapan,NJ,7726,United States,www.performancescreen.com,7328666081,8006598337,1/14/2010,2/6/2012,7/10/2013
600049,Photo USA Corp.,Manufacturer/Distributor,46595 Landing Pkwy.,,Fremont,CA,94538,United States,www.photomugs.com,5109339800,18009966022,1/14/2010,2/23/2012,7/13/2016
614278,Photographic Waste Control,,4330 Hillcrest Drive,Suite 1019,Hollywood,FL,33021,United States,fumecontrol.net,9549656080,,11/23/2010,4/17/2017,
619845,PIC Business Systems Inc.,Service Provider,5119 Beckwith Blvd.,Suite 106,San Antonio,TX,78249,United States,www.picbusiness.com,2106909106,8007427378,6/14/2011,2/9/2012,7/8/2019
143432,Piedmont Plastics,Distributor,5010 West WT Harris Blvd.,,Charlotte,NC,28269-1861,United States,www.piedmontplastics.com,7045978200,8002777898,7/28/2005,5/16/2018,7/5/2017
600051,Pima Apparel,Manufacturer/Distributor,1651 South Balboa Ave.,,Ontario,CA,91761,United States,www.PimaApparel.com,9099302666,8889887462,1/14/2010,2/5/2019,7/9/2018
599725,Pine Island Sportswear,Manufacturer,1609-B Rocky River Road North,,Monroe,NC,28110,United States,www.pineislandsportswear.com,7042895600,8005457548,1/14/2010,2/11/2010,7/17/2013
292244,Pineapple Clothing,Manufacturer/Distributor,3300 NE192 St.,Suite 1513,Aventura,FL,33180,United States,www.pineappleclothing.com,8005617008,8005617008,9/7/2007,4/19/2017,7/5/2017
879183,Pixel's Hive,,3421 Via Oporto,STE 201,Newport Beach,CA,92663,United States,http://www.pixelshive.com/,5491138516236,,6/17/2019,6/17/2019,
204885,Pizzazz Performance Wear,Manufacturer,1615 N Geyers Chapel Road,,Wooster,OH,44691,United States,www.pizzazzwear.com,3302647771,8882897860,10/20/2005,6/22/2018,6/22/2018
600052,PKA Associates Inc.,Distributor,657 South Gentry,,Anaheim,CA,92807,United States,www.pkaassociates.com,7142790901,,1/14/2010,2/9/2012,7/8/2019
292569,Planet Bling,Manufacturer/Distributor,396 Midland Ave.,Suite 2,Garfield,NJ,7026,United States,www.PlanetBling.net,9735955200,,9/7/2007,2/6/2017,6/21/2017
600053,Plastic Sign Suppliers Inc.,Distributor,1113 East Faulkner,P.O. Box 491,EL Dorado,AR,71730,United States,www.plasticsignsuppliers.net,8708626176,8003366176,1/14/2010,3/15/2019,7/8/2019
